07/08,12.speeldag,3 nov. 2007,21:00,RAEC M,RAEC Mons (- 2015),0:2,Cercle,Cercle Brugge
07/08,12.speeldag,3 nov. 2007,21:00,STVV,Sint-Truidense VV,2:1,Gent,KAA Gent
07/08,12.speeldag,4 nov. 2007,19:00,KVM,KV Mechelen,4:0,FCB,FC Brussel
07/08,12.speeldag,4 nov. 2007,19:00,LOK,KSC Lokeren (- 2020),1:1,Genk,KRC Genk
07/08,13.speeldag,9 nov. 2007,20:30,Cercle,Cercle Brugge,1:2,FCB,Club Brugge
07/08,13.speeldag,10 nov. 2007,20:00,FCB,FC Brussel,4:1,FCVDEH,FCV Dender EH
07/08,13.speeldag,10 nov. 2007,20:00,Genk,KRC Genk,1:0,RCSC,R Charleroi SC
07/08,13.speeldag,10 nov. 2007,20:00,KVCWes,KVC Westerlo,2:0,STVV,Sint-Truidense VV
07/08,13.speeldag,10 nov. 2007,20:00,Zulte,SV Zulte Waregem,2:1,Mous,Excelsior Mouscron (- 2009)
07/08,13.speeldag,10 nov. 2007,20:00,Standard Luik,Standard Luik,1:0,LOK,KSC Lokeren (- 2020)
07/08,13.speeldag,11 nov. 2007,18:00,Gent,KAA Gent,4:1,KVM,KV Mechelen
07/08,13.speeldag,11 nov. 2007,18:00,GBA,Germinal Beerschot Antwerpen,2:0,RSCA,RSC Anderlecht
07/08,13.speeldag,12 nov. 2007,20:30,KSVRoe,KSV Roeselare (- 2020),4:3,RAEC M,RAEC Mons (- 2015)
07/08,14.speeldag,30 nov. 2007,20:30,RSCA,RSC Anderlecht,0:0,Standard Luik,Standard Luik
07/08,14.speeldag,1 dec. 2007,20:00,RCSC,R Charleroi SC,2:3,Zulte,SV Zulte Waregem
07/08,14.speeldag,1 dec. 2007,20:00,LOK,KSC Lokeren (- 2020),1:1,Cercle,Cercle Brugge
07/08,14.speeldag,1 dec. 2007,20:00,KVM,KV Mechelen,4:3,KSVRoe,KSV Roeselare (- 2020)
07/08,14.speeldag,1 dec. 2007,20:00,Mous,Excelsior Mouscron (- 2009),1:1,FCB,FC Brussel
07/08,14.speeldag,1 dec. 2007,20:00,RAEC M,RAEC Mons (- 2015),1:3,KVCWes,KVC Westerlo
07/08,14.speeldag,1 dec. 2007,20:00,STVV,Sint-Truidense VV,0:3,GBA,Germinal Beerschot Antwerpen
07/08,14.speeldag,2 dec. 2007,18:00,FCVDEH,FCV Dender EH,2:0,Genk,KRC Genk
07/08,14.speeldag,2 dec. 2007,18:00,FCB,Club Brugge,0:0,Gent,KAA Gent
07/08,15.speeldag,7 dec. 2007,20:30,Standard Luik,Standard Luik,5:1,RCSC,R Charleroi SC
07/08,15.speeldag,8 dec. 2007,20:00,Cercle,Cercle Brugge,3:0,Mous,Excelsior Mouscron (- 2009)
07/08,15.speeldag,8 dec. 2007,20:00,Gent,KAA Gent,4:2,LOK,KSC Lokeren (- 2020)
07/08,15.speeldag,8 dec. 2007,20:00,GBA,Germinal Beerschot Antwerpen,2:0,RAEC M,RAEC Mons (- 2015)
07/08,15.speeldag,8 dec. 2007,20:00,KVCWes,KVC Westerlo,1:1,KVM,KV Mechelen
07/08,15.speeldag,8 dec. 2007,20:00,Zulte,SV Zulte Waregem,1:2,FCVDEH,FCV Dender EH
07/08,15.speeldag,8 dec. 2007,20:00,FCB,FC Brussel,0:5,Genk,KRC Genk
07/08,15.speeldag,9 dec. 2007,18:00,KSVRoe,KSV Roeselare (- 2020),1:2,FCB,Club Brugge
07/08,15.speeldag,9 dec. 2007,18:00,STVV,Sint-Truidense VV,4:3,RSCA,RSC Anderlecht
07/08,16.speeldag,14 dec. 2007,20:30,Genk,KRC Genk,5:2,Zulte,SV Zulte Waregem
07/08,16.speeldag,15 dec. 2007,20:00,FCVDEH,FCV Dender EH,0:0,Standard Luik,Standard Luik
07/08,16.speeldag,15 dec. 2007,20:00,FCB,FC Brussel,1:4,Cercle,Cercle Brugge
07/08,16.speeldag,15 dec. 2007,20:00,LOK,KSC Lokeren (- 2020),1:1,KVCWes,KVC Westerlo
07/08,16.speeldag,15 dec. 2007,20:00,KVM,KV Mechelen,1:2,GBA,Germinal Beerschot Antwerpen
07/08,16.speeldag,15 dec. 2007,20:00,Mous,Excelsior Mouscron (- 2009),1:3,KSVRoe,KSV Roeselare (- 2020)
07/08,16.speeldag,15 dec. 2007,20:00,RAEC M,RAEC Mons (- 2015),0:0,STVV,Sint-Truidense VV
07/08,16.speeldag,16 dec. 2007,13:00,FCB,Club Brugge,1:0,RSCA,RSC Anderlecht
07/08,16.speeldag,16 dec. 2007,13:00,RCSC,R Charleroi SC,1:2,Gent,KAA Gent
07/08,17.speeldag,22 dec. 2007,20:00,Zulte,SV Zulte Waregem,1:0,FCB,FC Brussel
07/08,17.speeldag,22 dec. 2007,20:00,RSCA,RSC Anderlecht,3:2,RAEC M,RAEC Mons (- 2015)
07/08,17.speeldag,22 dec. 2007,20:00,Gent,KAA Gent,2:4,FCVDEH,FCV Dender EH
07/08,17.speeldag,22 dec. 2007,20:00,GBA,Germinal Beerschot Antwerpen,3:0,Mous,Excelsior Mouscron (- 2009)
07/08,17.speeldag,22 dec. 2007,20:00,STVV,Sint-Truidense VV,0:1,KVM,KV Mechelen
07/08,17.speeldag,23 dec. 2007,18:00,Cercle,Cercle Brugge,3:1,RCSC,R Charleroi SC
07/08,17.speeldag,23 dec. 2007,18:00,Standard Luik,Standard Luik,3:1,Genk,KRC Genk
07/08,17.speeldag,22 jan. 2008,20:30,KVCWes,KVC Westerlo,0:0,FCB,Club Brugge
07/08,17.speeldag,22 jan. 2008,20:30,KSVRoe,KSV Roeselare (- 2020),1:1,LOK,KSC Lokeren (- 2020)
07/08,18.speeldag,18 jan. 2008,20:30,RAEC M,RAEC Mons (- 2015),0:1,FCB,Club Brugge
07/08,18.speeldag,19 jan. 2008,20:00,RSCA,RSC Anderlecht,1:0,KVM,KV Mechelen
07/08,18.speeldag,19 jan. 2008,20:00,GBA,Germinal Beerschot Antwerpen,1:0,FCVDEH,FCV Dender EH
07/08,18.speeldag,19 jan. 2008,20:00,KSVRoe,KSV Roeselare (- 2020),1:2,RCSC,R Charleroi SC
07/08,18.speeldag,19 jan. 2008,20:00,STVV,Sint-Truidense VV,1:1,LOK,KSC Lokeren (- 2020)
07/08,18.speeldag,19 jan. 2008,20:00,Standard Luik,Standard Luik,3:1,Zulte,SV Zulte Waregem
07/08,18.speeldag,19 jan. 2008,20:00,KVCWes,KVC Westerlo,7:2,FCB,FC Brussel
07/08,18.speeldag,20 jan. 2008,18:00,Gent,KAA Gent,2:0,Mous,Excelsior Mouscron (- 2009)
07/08,18.speeldag,20 jan. 2008,18:00,Cercle,Cercle Brugge,5:1,Genk,KRC Genk
07/08,19.speeldag,25 jan. 2008,20:30,Zulte,SV Zulte Waregem,0:3,Cercle,Cercle Brugge
07/08,19.speeldag,26 jan. 2008,20:00,RCSC,R Charleroi SC,1:1,KVCWes,KVC Westerlo
07/08,19.speeldag,26 jan. 2008,20:00,FCB,Club Brugge,3:0,GBA,Germinal Beerschot Antwerpen
07/08,19.speeldag,26 jan. 2008,20:00,FCVDEH,FCV Dender EH,2:1,KSVRoe,KSV Roeselare (- 2020)
07/08,19.speeldag,26 jan. 2008,20:00,Genk,KRC Genk,3:3,Gent,KAA Gent
07/08,19.speeldag,26 jan. 2008,20:00,KVM,KV Mechelen,2:0,RAEC M,RAEC Mons (- 2015)
07/08,19.speeldag,26 jan. 2008,20:00,Mous,Excelsior Mouscron (- 2009),0:0,STVV,Sint-Truidense VV
07/08,19.speeldag,27 jan. 2008,18:00,LOK,KSC Lokeren (- 2020),0:0,RSCA,RSC Anderlecht
07/08,19.speeldag,27 jan. 2008,18:00,FCB,FC Brussel,0:1,SL,Standard Luik
07/08,20.speeldag,2 feb. 2008,20:00,Gent,KAA Gent,1:0,FCB,FC Brussel
07/08,20.speeldag,2 feb. 2008,20:00,KVM,KV Mechelen,1:0,RCSC,R Charleroi SC
07/08,20.speeldag,2 feb. 2008,20:00,RAEC M,RAEC Mons (- 2015),2:0,Mous,Excelsior Mouscron (- 2009)
07/08,20.speeldag,2 feb. 2008,20:00,KSVRoe,KSV Roeselare (- 2020),0:0,Genk,KRC Genk
07/08,20.speeldag,2 feb. 2008,20:00,KVCWes,KVC Westerlo,1:1,Zulte,SV Zulte Waregem
07/08,20.speeldag,2 feb. 2008,20:00,RSCA,RSC Anderlecht,1:0,FCVDEH,FCV Dender EH
07/08,20.speeldag,3 feb. 2008,13:00,STVV,Sint-Truidense VV,1:1,FCB,Club Brugge
07/08,20.speeldag,3 feb. 2008,13:00,GBA,Germinal Beerschot Antwerpen,1:1,LOK,KSC Lokeren (- 2020)
07/08,20.speeldag,3 feb. 2008,13:00,Cercle,Cercle Brugge,0:0,SL,Standard Luik
07/08,21.speeldag,9 feb. 2008,20:00,RCSC,R Charleroi SC,1:1,STVV,Sint-Truidense VV
07/08,21.speeldag,9 feb. 2008,20:00,FCB,Club Brugge,2:0,KVM,KV Mechelen
07/08,21.speeldag,9 feb. 2008,20:00,FCVDEH,FCV Dender EH,2:4,Cercle,Cercle Brugge
07/08,21.speeldag,9 feb. 2008,20:00,FCB,FC Brussel,2:4,RSCA,RSC Anderlecht
07/08,21.speeldag,9 feb. 2008,20:00,LOK,KSC Lokeren (- 2020),1:2,RAEC M,RAEC Mons (- 2015)
07/08,21.speeldag,9 feb. 2008,20:00,Mous,Excelsior Mouscron (- 2009),1:2,KVCWes,KVC Westerlo
07/08,21.speeldag,9 feb. 2008,20:00,Standard Luik,Standard Luik,0:0,KSVRoe,KSV Roeselare (- 2020)
07/08,21.speeldag,10 feb. 2008,18:00,Zulte,SV Zulte Waregem,2:1,Gent,KAA Gent
07/08,21.speeldag,10 feb. 2008,18:00,Genk,KRC Genk,1:3,GBA,Germinal Beerschot Antwerpen
07/08,22.speeldag,15 feb. 2008,20:30,Gent,KAA Gent,3:2,Cercle,Cercle Brugge
07/08,22.speeldag,16 feb. 2008,20:00,GBA,Germinal Beerschot Antwerpen,0:0,Zulte,SV Zulte Waregem
07/08,22.speeldag,16 feb. 2008,20:00,KVM,KV Mechelen,1:1,LOK,KSC Lokeren (- 2020)
07/08,22.speeldag,16 feb. 2008,20:00,RAEC M,RAEC Mons (- 2015),0:0,RCSC,R Charleroi SC
07/08,22.speeldag,16 feb. 2008,20:00,KSVRoe,KSV Roeselare (- 2020),2:0,FCB,FC Brussel
07/08,22.speeldag,16 feb. 2008,20:00,STVV,Sint-Truidense VV,1:2,FCVDEH,FCV Dender EH
07/08,22.speeldag,16 feb. 2008,20:00,KVCWes,KVC Westerlo,2:1,Genk,KRC Genk
07/08,22.speeldag,17 feb. 2008,13:00,FCB,Club Brugge,1:2,SL,Standard Luik
07/08,22.speeldag,17 feb. 2008,13:00,RSCA,RSC Anderlecht,2:1,Mous,Excelsior Mouscron (- 2009)
07/08,23.speeldag,22 feb. 2008,20:30,Genk,KRC Genk,0:1,STVV,Sint-Truidense VV
07/08,23.speeldag,23 feb. 2008,20:00,Cercle,Cercle Brugge,0:0,KSVRoe,KSV Roeselare (- 2020)
07/08,23.speeldag,23 feb. 2008,20:00,RCSC,R Charleroi SC,0:0,GBA,Germinal Beerschot Antwerpen
07/08,23.speeldag,23 feb. 2008,20:00,FCVDEH,FCV Dender EH,2:0,KVCWes,KVC Westerlo
07/08,23.speeldag,23 feb. 2008,20:00,FCB,FC Brussel,1:1,RAEC M,RAEC Mons (- 2015)
07/08,23.speeldag,23 feb. 2008,20:00,Mous,Excelsior Mouscron (- 2009),0:1,KVM,KV Mechelen
07/08,23.speeldag,23 feb. 2008,20:00,Standard Luik,Standard Luik,0:0,Gent,KAA Gent
07/08,23.speeldag,24 feb. 2008,18:00,LOK,KSC Lokeren (- 2020),0:1,FCB,Club Brugge
07/08,23.speeldag,24 feb. 2008,18:00,Zulte,SV Zulte Waregem,1:0,RSCA,RSC Anderlecht
07/08,24.speeldag,29 feb. 2008,20:30,FCB,Club Brugge,0:2,RCSC,R Charleroi SC
07/08,24.speeldag,29 feb. 2008,20:30,1 mrt. 2008,20:00,LOK,KSC Lokeren (- 2020),0:0
07/08,24.speeldag,29 feb. 2008,20:30,Mous,Excelsior Mouscron (- 2009),KVM,KV Mechelen,2:1
07/08,24.speeldag,29 feb. 2008,20:30,Zulte,SV Zulte Waregem,RAEC M,RAEC Mons (- 2015),2:2
07/08,24.speeldag,29 feb. 2008,20:30,FCVDEH,FCV Dender EH,KSVRoe,KSV Roeselare (- 2020),0:1
07/08,24.speeldag,29 feb. 2008,20:30,Gent,KAA Gent,STVV,Sint-Truidense VV,1:1
07/08,24.speeldag,29 feb. 2008,20:30,FCB,FC Brussel,KVCWes,KVC Westerlo,1:3
07/08,24.speeldag,29 feb. 2008,20:30,Standard Luik,Standard Luik,2 mrt. 2008,18:00,GBA
07/08,24.speeldag,29 feb. 2008,20:30,Germinal Beerschot Antwerpen,3:0,Cercle,Cercle Brugge,2 mrt. 2008
07/08,24.speeldag,29 feb. 2008,20:30,RSCA,RSC Anderlecht,1:0,Genk,KRC Genk
07/08,25.speeldag,,,7 mrt. 2008,20:30,Standard Luik,2:1,STVV
07/08,25.speeldag,,,Sint-Truidense VV,8 mrt. 2008,20:00,Cercle,Cercle Brugge
07/08,25.speeldag,,,1:0,KVCWes,KVC Westerlo,FCVDEH,FCV Dender EH
07/08,25.speeldag,,,0:3,KVM,KV Mechelen,FCB,FC Brussel
07/08,25.speeldag,,,2:0,LOK,KSC Lokeren (- 2020),Genk,KRC Genk
07/08,25.speeldag,,,1:2,RAEC M,RAEC Mons (- 2015),Mous,Excelsior Mouscron (- 2009)
07/08,25.speeldag,,,2:0,FCB,Club Brugge,Zulte,SV Zulte Waregem
07/08,25.speeldag,,,3:1,KSVRoe,KSV Roeselare (- 2020),9 mrt. 2008,18:00
07/08,25.speeldag,,,Gent,KAA Gent,2:1,GBA,Germinal Beerschot Antwerpen
07/08,25.speeldag,,,9 mrt. 2008,RCSC,R Charleroi SC,0:2,RSCA
07/08,26.speeldag,,,14 mrt. 2008,20:30,GBA,Germinal Beerschot Antwerpen,1:2
07/08,26.speeldag,,,Standard Luik,Standard Luik,15 mrt. 2008,20:00,FCB
07/08,26.speeldag,,,Club Brugge,1:0,FCB,FC Brussel,LOK
07/08,26.speeldag,,,KSC Lokeren (- 2020),1:0,FCVDEH,FCV Dender EH,Mous
07/08,26.speeldag,,,Excelsior Mouscron (- 2009),3:1,RCSC,R Charleroi SC,RAEC M
07/08,26.speeldag,,,RAEC Mons (- 2015),3:0,Zulte,SV Zulte Waregem,STVV
07/08,26.speeldag,,,Sint-Truidense VV,0:0,Cercle,Cercle Brugge,KVCWes
07/08,26.speeldag,,,KVC Westerlo,2:0,Gent,KAA Gent,16 mrt. 2008
07/08,26.speeldag,,18:00,RSCA,RSC Anderlecht,5:0,KSVRoe,KSV Roeselare (- 2020)
07/08,26.speeldag,,18:00,16 mrt. 2008,KVM,KV Mechelen,2:2,Genk
07/08,27.speeldag,,,21 mrt. 2008,20:30,Genk,KRC Genk,3:1
07/08,27.speeldag,,,Mous,Excelsior Mouscron (- 2009),22 mrt. 2008,20:00,Cercle
07/08,27.speeldag,,,Cercle Brugge,2:0,KVM,KV Mechelen,RCSC
07/08,27.speeldag,,,R Charleroi SC,1:0,LOK,KSC Lokeren (- 2020),FCVDEH
07/08,27.speeldag,,,FCV Dender EH,1:0,FCB,Club Brugge,FCB
07/08,27.speeldag,,,FC Brussel,1:2,GBA,Germinal Beerschot Antwerpen,KSVRoe
07/08,27.speeldag,,,KSV Roeselare (- 2020),0:2,KVCWes,KVC Westerlo,Zulte
07/08,27.speeldag,,,SV Zulte Waregem,3:2,STVV,Sint-Truidense VV,23 mrt. 2008
07/08,27.speeldag,,18:00,Gent,KAA Gent,2:3,RSCA,RSC Anderlecht
07/08,27.speeldag,,18:00,23 mrt. 2008,SL,Standard Luik,2:0,RAEC M
07/08,28.speeldag,,,29 mrt. 2008,20:00,RCSC,R Charleroi SC,1:0
07/08,28.speeldag,,,FCB,FC Brussel,GBA,Germinal Beerschot Antwerpen,0:2
07/08,28.speeldag,,,KVCWes,KVC Westerlo,LOK,KSC Lokeren (- 2020),0:0
07/08,28.speeldag,,,Zulte,SV Zulte Waregem,Mous,Excelsior Mouscron (- 2009),2:1
07/08,28.speeldag,,,FCVDEH,FCV Dender EH,RAEC M,RAEC Mons (- 2015),4:0
07/08,28.speeldag,,,Gent,KAA Gent,STVV,Sint-Truidense VV,0:1
07/08,28.speeldag,,,KSVRoe,KSV Roeselare (- 2020),29 mrt. 2008,KVM,KV Mechelen
07/08,28.speeldag,,,0:1,Standard Luik,30 mrt. 2008,17:00,RSCA
07/08,28.speeldag,,,RSC Anderlecht,3:1,Cercle,Cercle Brugge,30 mrt. 2008
07/08,28.speeldag,,,FCB,Club Brugge,2:6,Genk,KRC Genk
07/08,29.speeldag,4 apr. 2008,19:30,Gent,KAA Gent,2:3,STVV,Sint-Truidense VV
07/08,29.speeldag,5 apr. 2008,19:00,Cercle,Cercle Brugge,0:0,RAEC M,RAEC Mons (- 2015)
07/08,29.speeldag,5 apr. 2008,19:00,FCVDEH,FCV Dender EH,2:4,RCSC,R Charleroi SC
07/08,29.speeldag,5 apr. 2008,19:00,FCB,FC Brussel,2:2,KVM,KV Mechelen
07/08,29.speeldag,5 apr. 2008,19:00,Genk,KRC Genk,2:3,LOK,KSC Lokeren (- 2020)
07/08,29.speeldag,5 apr. 2008,19:00,KSVRoe,KSV Roeselare (- 2020),1:0,GBA,Germinal Beerschot Antwerpen
07/08,29.speeldag,5 apr. 2008,19:00,Zulte,SV Zulte Waregem,2:3,FCB,Club Brugge
07/08,29.speeldag,5 apr. 2008,19:00,Standard Luik,Standard Luik,1:0,Mous,Excelsior Mouscron (- 2009)
07/08,29.speeldag,6 apr. 2008,19:30,KVCWes,KVC Westerlo,0:2,RSCA,RSC Anderlecht
07/08,30.speeldag,11 apr. 2008,20:30,LOK,KSC Lokeren (- 2020),0:0,Standard Luik,Standard Luik
07/08,30.speeldag,12 apr. 2008,19:00,RCSC,R Charleroi SC,3:1,Genk,KRC Genk
07/08,30.speeldag,12 apr. 2008,19:00,FCVDEH,FCV Dender EH,1:1,FCB,FC Brussel
07/08,30.speeldag,12 apr. 2008,19:00,KVM,KV Mechelen,1:0,Gent,KAA Gent
07/08,30.speeldag,12 apr. 2008,19:00,Mous,Excelsior Mouscron (- 2009),0:2,Zulte,SV Zulte Waregem
07/08,30.speeldag,12 apr. 2008,19:00,RAEC M,RAEC Mons (- 2015),1:1,KSVRoe,KSV Roeselare (- 2020)
07/08,30.speeldag,12 apr. 2008,19:00,STVV,Sint-Truidense VV,0:2,KVCWes,KVC Westerlo
07/08,30.speeldag,13 apr. 2008,17:00,FCB,Club Brugge,1:0,Cercle,Cercle Brugge
07/08,30.speeldag,13 apr. 2008,17:00,RSCA,RSC Anderlecht,2:0,GBA,Germinal Beerschot Antwerpen
07/08,Wedstrijden van de 1e speeldag Eerste klasse 60/61,18 apr. 2008,19:30,Cercle,Cercle Brugge,3:2,LOK,KSC Lokeren (- 2020)
07/08,Wedstrijden van de 1e speeldag Eerste klasse 60/61,19 apr. 2008,19:00,FCB,FC Brussel,0:2,Mous,Excelsior Mouscron (- 2009)
07/08,Wedstrijden van de 1e speeldag Eerste klasse 60/61,19 apr. 2008,19:00,GBA,Germinal Beerschot Antwerpen,2:1,STVV,Sint-Truidense VV
07/08,Wedstrijden van de 1e speeldag Eerste klasse 60/61,19 apr. 2008,19:00,Genk,KRC Genk,2:0,FCVDEH,FCV Dender EH
07/08,Wedstrijden van de 1e speeldag Eerste klasse 60/61,19 apr. 2008,19:00,KSVRoe,KSV Roeselare (- 2020),2:2,KVM,KV Mechelen
07/08,Wedstrijden van de 1e speeldag Eerste klasse 60/61,19 apr. 2008,19:00,KVCWes,KVC Westerlo,0:0,RAEC M,RAEC Mons (- 2015)
07/08,Wedstrijden van de 1e speeldag Eerste klasse 60/61,19 apr. 2008,19:00,Zulte,SV Zulte Waregem,2:2,RCSC,R Charleroi SC
07/08,Wedstrijden van de 1e speeldag Eerste klasse 60/61,20 apr. 2008,17:00,Gent,KAA Gent,0:0,FCB,Club Brugge
07/08,Wedstrijden van de 1e speeldag Eerste klasse 60/61,20 apr. 2008,17:00,SL,Standard Luik,2:0,RSCA,RSC Anderlecht
07/08,Datum,25 apr. 2008,19:30,LOK,KSC Lokeren (- 2020),1:1,Gent,KAA Gent
07/08,Datum,26 apr. 2008,19:00,RSCA,RSC Anderlecht,4:1,STVV,Sint-Truidense VV
07/08,Datum,26 apr. 2008,19:00,FCVDEH,FCV Dender EH,2:1,Zulte,SV Zulte Waregem
07/08,Datum,26 apr. 2008,19:00,Genk,KRC Genk,2:1,FCB,FC Brussel
07/08,Datum,26 apr. 2008,19:00,KVM,KV Mechelen,1:0,KVCWes,KVC Westerlo
07/08,Datum,26 apr. 2008,19:00,Mous,Excelsior Mouscron (- 2009),1:0,Cercle,Cercle Brugge
07/08,Datum,26 apr. 2008,19:00,RAEC M,RAEC Mons (- 2015),0:0,GBA,Germinal Beerschot Antwerpen
07/08,Datum,27 apr. 2008,18:00,RCSC,R Charleroi SC,2:1,SL,Standard Luik
07/08,Datum,27 apr. 2008,18:00,FCB,Club Brugge,1:0,KSVRoe,KSV Roeselare (- 2020)
07/08,Tijd,2 mei 2008,19:30,Zulte,SV Zulte Waregem,2:2,Genk,KRC Genk
07/08,Tijd,3 mei 2008,19:00,RSCA,RSC Anderlecht,2:0,FCB,Club Brugge
07/08,Tijd,3 mei 2008,19:00,Cercle,Cercle Brugge,0:0,FCB,FC Brussel
07/08,Tijd,3 mei 2008,19:00,Gent,KAA Gent,2:1,RCSC,R Charleroi SC
07/08,Tijd,3 mei 2008,19:00,GBA,Germinal Beerschot Antwerpen,4:3,KVM,KV Mechelen
07/08,Tijd,3 mei 2008,19:00,KSVRoe,KSV Roeselare (- 2020),2:1,Mous,Excelsior Mouscron (- 2009)
07/08,Tijd,3 mei 2008,19:00,STVV,Sint-Truidense VV,1:1,RAEC M,RAEC Mons (- 2015)
07/08,Tijd,3 mei 2008,19:00,KVCWes,KVC Westerlo,1:2,LOK,KSC Lokeren (- 2020)
07/08,Tijd,3 mei 2008,19:00,SL,Standard Luik,3:0,FCVDEH,FCV Dender EH
07/08,Thuisploeg,9 mei 2008,19:30,FCB,FC Brussel,1:2,Zulte,SV Zulte Waregem
07/08,Thuisploeg,10 mei 2008,19:00,RCSC,R Charleroi SC,1:3,Cercle,Cercle Brugge
07/08,Thuisploeg,10 mei 2008,19:00,FCB,Club Brugge,4:0,KVCWes,KVC Westerlo
07/08,Thuisploeg,10 mei 2008,19:00,FCVDEH,FCV Dender EH,0:3,Gent,KAA Gent
07/08,Thuisploeg,10 mei 2008,19:00,LOK,KSC Lokeren (- 2020),3:0,KSVRoe,KSV Roeselare (- 2020)
07/08,Thuisploeg,10 mei 2008,19:00,KVM,KV Mechelen,2:3,STVV,Sint-Truidense VV
07/08,Thuisploeg,10 mei 2008,19:00,Mous,Excelsior Mouscron (- 2009),1:0,GBA,Germinal Beerschot Antwerpen
07/08,Thuisploeg,10 mei 2008,19:00,RAEC M,RAEC Mons (- 2015),1:2,RSCA,RSC Anderlecht
07/08,Thuisploeg,10 mei 2008,19:00,Genk,KRC Genk,0:2,SL,Standard Luik
08/09,1.speeldag,16 aug. 2008,20:00,Zulte,SV Zulte Waregem,0:0,LOK,KSC Lokeren (- 2020)
08/09,1.speeldag,16 aug. 2008,20:00,Cercle,Cercle Brugge,0:3,RSCA,RSC Anderlecht
08/09,1.speeldag,16 aug. 2008,20:00,KSVRoe,KSV Roeselare (- 2020),2:2,KVK,KV Kortrijk
08/09,1.speeldag,16 aug. 2008,20:00,Tubize,AFC Tubize,1:2,Mous,Excelsior Mouscron (- 2009)
08/09,1.speeldag,16 aug. 2008,20:00,KVCWes,KVC Westerlo,1:0,RCSC,R Charleroi SC
08/09,1.speeldag,16 aug. 2008,20:00,FCVDEH,FCV Dender EH,1:3,Standard Luik,Standard Luik
08/09,1.speeldag,17 aug. 2008,18:00,Gent,KAA Gent,5:0,RAEC M,RAEC Mons (- 2015)
08/09,1.speeldag,17 aug. 2008,18:00,Genk,KRC Genk,1:1,GBA,Germinal Beerschot Antwerpen
08/09,1.speeldag,24 sep. 2008,20:30,KVM,KV Mechelen,1:1,FCB,Club Brugge
08/09,2.speeldag,23 aug. 2008,18:00,Standard Luik,Standard Luik,3:0,KVCWes,KVC Westerlo
08/09,2.speeldag,23 aug. 2008,18:00,RCSC,R Charleroi SC,1:0,KSVRoe,KSV Roeselare (- 2020)
08/09,2.speeldag,23 aug. 2008,18:00,LOK,KSC Lokeren (- 2020),4:1,Tubize,AFC Tubize
08/09,2.speeldag,23 aug. 2008,18:00,Mous,Excelsior Mouscron (- 2009),3:1,KVM,KV Mechelen
08/09,2.speeldag,23 aug. 2008,18:00,KVK,KV Kortrijk,2:1,Cercle,Cercle Brugge
08/09,2.speeldag,23 aug. 2008,18:00,GBA,Germinal Beerschot Antwerpen,1:1,FCVDEH,FCV Dender EH
08/09,2.speeldag,23 aug. 2008,18:00,RSCA,RSC Anderlecht,2:2,Gent,KAA Gent
08/09,2.speeldag,24 aug. 2008,18:00,RAEC M,RAEC Mons (- 2015),3:1,Genk,KRC Genk
08/09,2.speeldag,29 okt. 2008,20:30,FCB,Club Brugge,2:0,Zulte,SV Zulte Waregem
08/09,3.speeldag,29 aug. 2008,20:30,Tubize,AFC Tubize,1:4,FCB,Club Brugge
08/09,3.speeldag,30 aug. 2008,20:00,KVCWes,KVC Westerlo,1:0,GBA,Germinal Beerschot Antwerpen
08/09,3.speeldag,30 aug. 2008,20:00,RSCA,RSC Anderlecht,4:0,KVK,KV Kortrijk
08/09,3.speeldag,30 aug. 2008,20:00,Genk,KRC Genk,1:0,LOK,KSC Lokeren (- 2020)
08/09,3.speeldag,30 aug. 2008,20:00,Cercle,Cercle Brugge,2:1,RAEC M,RAEC Mons (- 2015)
08/09,3.speeldag,30 aug. 2008,20:00,FCVDEH,FCV Dender EH,1:2,Mous,Excelsior Mouscron (- 2009)
08/09,3.speeldag,30 aug. 2008,20:00,KVM,KV Mechelen,0:2,Zulte,SV Zulte Waregem
08/09,3.speeldag,31 aug. 2008,18:00,KSVRoe,KSV Roeselare (- 2020),1:1,SL,Standard Luik
08/09,3.speeldag,31 aug. 2008,18:00,Gent,KAA Gent,2:0,RCSC,R Charleroi SC
08/09,4.speeldag,13 sep. 2008,18:00,RAEC M,RAEC Mons (- 2015),1:2,RSCA,RSC Anderlecht
08/09,4.speeldag,13 sep. 2008,18:00,FCB,Club Brugge,1:1,FCVDEH,FCV Dender EH
08/09,4.speeldag,13 sep. 2008,18:00,LOK,KSC Lokeren (- 2020),1:1,KVCWes,KVC Westerlo
08/09,4.speeldag,13 sep. 2008,18:00,KVM,KV Mechelen,0:0,Tubize,AFC Tubize
08/09,4.speeldag,13 sep. 2008,18:00,Mous,Excelsior Mouscron (- 2009),4:2,Gent,KAA Gent
08/09,4.speeldag,13 sep. 2008,18:00,GBA,Germinal Beerschot Antwerpen,3:0,KSVRoe,KSV Roeselare (- 2020)
08/09,4.speeldag,13 sep. 2008,18:00,Standard Luik,Standard Luik,2:0,KVK,KV Kortrijk
08/09,4.speeldag,14 sep. 2008,18:00,RCSC,R Charleroi SC,3:2,Cercle,Cercle Brugge
08/09,4.speeldag,14 sep. 2008,18:00,Zulte,SV Zulte Waregem,1:3,Genk,KRC Genk
08/09,5.speeldag,19 sep. 2008,20:30,RSCA,RSC Anderlecht,2:0,RCSC,R Charleroi SC
