06/07,24,3 mrt. 2007,19:00,BEV,KSK Beveren (- 2010),0,5,Genk,KRC Genk
06/07,24,3 mrt. 2007,19:00,Cercle,Cercle Brugge,0,2,Standard Luik,Standard Luik
06/07,24,3 mrt. 2007,19:00,Gent,KAA Gent,4,0,Lierse,Lierse SK (- 2018)
06/07,24,3 mrt. 2007,19:00,RAEC M,RAEC Mons (- 2015),1,0,LOK,KSC Lokeren (- 2020)
06/07,24,3 mrt. 2007,19:00,STVV,Sint-Truidense VV,1,1,Mous,Excelsior Mouscron (- 2009)
06/07,24,3 mrt. 2007,19:00,KVCWes,KVC Westerlo,1,1,FCB,FC Molenbeek Brussel
06/07,24,3 mrt. 2007,19:00,RSCA,RSC Anderlecht,3,2,RCSC,R Charleroi SC
06/07,24,4 mrt. 2007,19:00,GBA,Germinal Beerschot Antwerpen,4,0,FCB,Club Brugge
06/07,25,9 mrt. 2007,21:30,RCSC,R Charleroi SC,1,0,RAEC M,RAEC Mons (- 2015)
06/07,25,10 mrt. 2007,19:00,Standard Luik,Standard Luik,0,1,Gent,KAA Gent
06/07,25,10 mrt. 2007,19:00,FCB,Club Brugge,2,0,KVCWes,KVC Westerlo
06/07,25,10 mrt. 2007,19:00,FCB,FC Molenbeek Brussel,0,0,Cercle,Cercle Brugge
06/07,25,10 mrt. 2007,19:00,Lierse,Lierse SK (- 2018),3,1,KSVRoe,KSV Roeselare (- 2020)
06/07,25,10 mrt. 2007,19:00,LOK,KSC Lokeren (- 2020),1,1,STVV,Sint-Truidense VV
06/07,25,10 mrt. 2007,19:00,Mous,Excelsior Mouscron (- 2009),1,0,GBA,Germinal Beerschot Antwerpen
06/07,25,10 mrt. 2007,19:00,Zulte,SV Zulte Waregem,2,1,BEV,KSK Beveren (- 2010)
06/07,25,11 mrt. 2007,19:00,Genk,KRC Genk,1,1,RSCA,RSC Anderlecht
06/07,26,16 mrt. 2007,21:30,GBA,Germinal Beerschot Antwerpen,1,2,LOK,KSC Lokeren (- 2020)
06/07,26,17 mrt. 2007,21:00,RSCA,RSC Anderlecht,0,0,Zulte,SV Zulte Waregem
06/07,26,17 mrt. 2007,21:00,BEV,KSK Beveren (- 2010),1,1,Lierse,Lierse SK (- 2018)
06/07,26,17 mrt. 2007,21:00,FCB,Club Brugge,4,1,FCB,FC Molenbeek Brussel
06/07,26,17 mrt. 2007,21:00,RAEC M,RAEC Mons (- 2015),5,0,Genk,KRC Genk
06/07,26,17 mrt. 2007,21:00,STVV,Sint-Truidense VV,1,1,RCSC,R Charleroi SC
06/07,26,17 mrt. 2007,21:00,KVCWes,KVC Westerlo,1,0,Mous,Excelsior Mouscron (- 2009)
06/07,26,18 mrt. 2007,19:00,Gent,KAA Gent,0,2,Cercle,Cercle Brugge
06/07,27,30 mrt. 2007,20:30,FCB,FC Molenbeek Brussel,1,1,Gent,KAA Gent
06/07,27,31 mrt. 2007,20:00,Cercle,Cercle Brugge,1,1,KSVRoe,KSV Roeselare (- 2020)
06/07,27,31 mrt. 2007,20:00,RCSC,R Charleroi SC,3,3,GBA,Germinal Beerschot Antwerpen
06/07,27,31 mrt. 2007,20:00,Lierse,Lierse SK (- 2018),1,4,RSCA,RSC Anderlecht
06/07,27,31 mrt. 2007,20:00,LOK,KSC Lokeren (- 2020),1,1,KVCWes,KVC Westerlo
06/07,27,31 mrt. 2007,20:00,Standard Luik,Standard Luik,0,0,BEV,KSK Beveren (- 2010)
06/07,27,31 mrt. 2007,20:00,Zulte,SV Zulte Waregem,1,2,RAEC M,RAEC Mons (- 2015)
06/07,27,1 apr. 2007,18:00,Mous,Excelsior Mouscron (- 2009),2,1,FCB,Club Brugge
06/07,27,1 apr. 2007,18:00,Genk,KRC Genk,2,0,STVV,Sint-Truidense VV
06/07,28,6 apr. 2007,20:30,RSCA,RSC Anderlecht,1,0,Standard Luik,Standard Luik
06/07,28,7 apr. 2007,20:00,BEV,KSK Beveren (- 2010),1,1,Cercle,Cercle Brugge
06/07,28,7 apr. 2007,20:00,FCB,Club Brugge,2,2,LOK,KSC Lokeren (- 2020)
06/07,28,7 apr. 2007,20:00,Mous,Excelsior Mouscron (- 2009),2,2,FCB,FC Molenbeek Brussel
06/07,28,7 apr. 2007,20:00,RAEC M,RAEC Mons (- 2015),1,1,Lierse,Lierse SK (- 2018)
06/07,28,7 apr. 2007,20:00,KSVRoe,KSV Roeselare (- 2020),1,3,Gent,KAA Gent
06/07,28,7 apr. 2007,20:00,STVV,Sint-Truidense VV,2,2,Zulte,SV Zulte Waregem
06/07,28,8 apr. 2007,18:00,KVCWes,KVC Westerlo,0,1,RCSC,R Charleroi SC
06/07,28,8 apr. 2007,18:00,GBA,Germinal Beerschot Antwerpen,2,1,Genk,KRC Genk
06/07,29,13 apr. 2007,20:30,Cercle,Cercle Brugge,0,1,RSCA,RSC Anderlecht
06/07,29,14 apr. 2007,20:00,FCB,FC Molenbeek Brussel,6,2,KSVRoe,KSV Roeselare (- 2020)
06/07,29,14 apr. 2007,20:00,Genk,KRC Genk,3,1,KVCWes,KVC Westerlo
06/07,29,14 apr. 2007,20:00,Lierse,Lierse SK (- 2018),0,0,STVV,Sint-Truidense VV
06/07,29,14 apr. 2007,20:00,LOK,KSC Lokeren (- 2020),1,1,Mous,Excelsior Mouscron (- 2009)
06/07,29,14 apr. 2007,20:00,Standard Luik,Standard Luik,1,0,RAEC M,RAEC Mons (- 2015)
06/07,29,14 apr. 2007,20:00,Zulte,SV Zulte Waregem,0,2,GBA,Germinal Beerschot Antwerpen
06/07,29,15 apr. 2007,18:00,Gent,KAA Gent,2,1,BEV,KSK Beveren (- 2010)
06/07,29,15 apr. 2007,18:00,RCSC,R Charleroi SC,1,1,FCB,Club Brugge
06/07,30,20 apr. 2007,20:30,GBA,Germinal Beerschot Antwerpen,2,3,Lierse,Lierse SK (- 2018)
06/07,30,21 apr. 2007,20:00,BEV,KSK Beveren (- 2010),2,2,KSVRoe,KSV Roeselare (- 2020)
06/07,30,21 apr. 2007,20:00,LOK,KSC Lokeren (- 2020),0,0,FCB,FC Molenbeek Brussel
06/07,30,21 apr. 2007,20:00,Mous,Excelsior Mouscron (- 2009),2,1,RCSC,R Charleroi SC
06/07,30,21 apr. 2007,20:00,RAEC M,RAEC Mons (- 2015),1,0,Cercle,Cercle Brugge
06/07,30,21 apr. 2007,20:00,STVV,Sint-Truidense VV,0,3,Standard Luik,Standard Luik
06/07,30,21 apr. 2007,20:00,KVCWes,KVC Westerlo,4,2,Zulte,SV Zulte Waregem
06/07,30,22 apr. 2007,18:00,RSCA,RSC Anderlecht,1,0,Gent,KAA Gent
06/07,30,22 apr. 2007,18:00,FCB,Club Brugge,0,1,Genk,KRC Genk
06/07,31,27 apr. 2007,20:30,Standard Luik,Standard Luik,2,2,GBA,Germinal Beerschot Antwerpen
06/07,31,28 apr. 2007,20:00,Cercle,Cercle Brugge,0,1,STVV,Sint-Truidense VV
06/07,31,28 apr. 2007,20:00,RCSC,R Charleroi SC,4,3,LOK,KSC Lokeren (- 2020)
06/07,31,28 apr. 2007,20:00,FCB,FC Molenbeek Brussel,2,0,BEV,KSK Beveren (- 2010)
06/07,31,28 apr. 2007,20:00,Gent,KAA Gent,4,1,RAEC M,RAEC Mons (- 2015)
06/07,31,28 apr. 2007,20:00,Lierse,Lierse SK (- 2018),1,1,KVCWes,KVC Westerlo
06/07,31,28 apr. 2007,20:00,Zulte,SV Zulte Waregem,2,1,FCB,Club Brugge
06/07,31,29 apr. 2007,18:00,Genk,KRC Genk,3,2,Mous,Excelsior Mouscron (- 2009)
06/07,31,29 apr. 2007,18:00,KSVRoe,KSV Roeselare (- 2020),0,5,RSCA,RSC Anderlecht
06/07,32,4 mei 2007,20:30,LOK,KSC Lokeren (- 2020),0,1,Genk,KRC Genk
06/07,32,5 mei 2007,20:00,FCB,Club Brugge,4,0,Lierse,Lierse SK (- 2018)
06/07,32,5 mei 2007,20:00,RCSC,R Charleroi SC,1,0,FCB,FC Molenbeek Brussel
06/07,32,5 mei 2007,20:00,GBA,Germinal Beerschot Antwerpen,1,0,Cercle,Cercle Brugge
06/07,32,5 mei 2007,20:00,Mous,Excelsior Mouscron (- 2009),3,0,Zulte,SV Zulte Waregem
06/07,32,5 mei 2007,20:00,RAEC M,RAEC Mons (- 2015),6,1,KSVRoe,KSV Roeselare (- 2020)
06/07,32,5 mei 2007,20:00,STVV,Sint-Truidense VV,0,1,Gent,KAA Gent
06/07,32,6 mei 2007,18:00,KVCWes,KVC Westerlo,1,1,Standard Luik,Standard Luik
06/07,32,6 mei 2007,18:00,RSCA,RSC Anderlecht,8,1,BEV,KSK Beveren (- 2010)
06/07,33,11 mei 2007,20:30,Cercle,Cercle Brugge,4,1,KVCWes,KVC Westerlo
06/07,33,12 mei 2007,20:00,RSCA,RSC Anderlecht,6,0,FCB,FC Molenbeek Brussel
06/07,33,12 mei 2007,20:00,BEV,KSK Beveren (- 2010),0,0,RAEC M,RAEC Mons (- 2015)
06/07,33,12 mei 2007,20:00,Genk,KRC Genk,0,2,RCSC,R Charleroi SC
06/07,33,12 mei 2007,20:00,Gent,KAA Gent,1,2,GBA,Germinal Beerschot Antwerpen
06/07,33,12 mei 2007,20:00,Lierse,Lierse SK (- 2018),3,3,Mous,Excelsior Mouscron (- 2009)
06/07,33,12 mei 2007,20:00,KSVRoe,KSV Roeselare (- 2020),3,2,STVV,Sint-Truidense VV
06/07,33,12 mei 2007,20:00,Standard Luik,Standard Luik,1,0,FCB,Club Brugge
06/07,33,12 mei 2007,20:00,Zulte,SV Zulte Waregem,1,1,LOK,KSC Lokeren (- 2020)
06/07,34,18 mei 2007,20:30,GBA,Germinal Beerschot Antwerpen,3,0,KSVRoe,KSV Roeselare (- 2020)
06/07,34,19 mei 2007,20:00,FCB,Club Brugge,3,3,Cercle,Cercle Brugge
06/07,34,19 mei 2007,20:00,RCSC,R Charleroi SC,2,1,Zulte,SV Zulte Waregem
06/07,34,19 mei 2007,20:00,FCB,FC Molenbeek Brussel,3,1,Genk,KRC Genk
06/07,34,19 mei 2007,20:00,LOK,KSC Lokeren (- 2020),1,4,Lierse,Lierse SK (- 2018)
06/07,34,19 mei 2007,20:00,Mous,Excelsior Mouscron (- 2009),2,0,Standard Luik,Standard Luik
06/07,34,19 mei 2007,20:00,RAEC M,RAEC Mons (- 2015),3,1,RSCA,RSC Anderlecht
06/07,34,19 mei 2007,20:00,STVV,Sint-Truidense VV,3,2,BEV,KSK Beveren (- 2010)
06/07,34,19 mei 2007,20:00,KVCWes,KVC Westerlo,1,1,Gent,KAA Gent
07/08,1,3 aug. 2007,20:30,KVM,KV Mechelen,0,1,RSCA,RSC Anderlecht
07/08,1,4 aug. 2007,20:00,RCSC,R Charleroi SC,1,1,KSVRoe,KSV Roeselare (- 2020)
07/08,1,4 aug. 2007,20:00,FCB,Club Brugge,2,1,RAEC M,RAEC Mons (- 2015)
07/08,1,4 aug. 2007,20:00,FCVDEH,FCV Dender EH,1,2,GBA,Germinal Beerschot Antwerpen
07/08,1,4 aug. 2007,20:00,FCB,FC Brussel,0,1,KVCWes,KVC Westerlo
07/08,1,4 aug. 2007,20:00,Genk,KRC Genk,3,1,Cercle,Cercle Brugge
07/08,1,4 aug. 2007,20:00,LOK,KSC Lokeren (- 2020),2,1,STVV,Sint-Truidense VV
07/08,1,5 aug. 2007,18:00,Mous,Excelsior Mouscron (- 2009),1,4,Gent,KAA Gent
07/08,2,10 aug. 2007,20:30,KVCWes,KVC Westerlo,1,0,RCSC,R Charleroi SC
07/08,2,11 aug. 2007,18:00,Gent,KAA Gent,5,0,Genk,KRC Genk
07/08,2,11 aug. 2007,18:00,RSCA,RSC Anderlecht,1,0,LOK,KSC Lokeren (- 2020)
07/08,2,11 aug. 2007,18:00,Cercle,Cercle Brugge,2,0,Zulte,SV Zulte Waregem
07/08,2,11 aug. 2007,18:00,RAEC M,RAEC Mons (- 2015),1,1,KVM,KV Mechelen
07/08,2,11 aug. 2007,18:00,KSVRoe,KSV Roeselare (- 2020),3,1,FCVDEH,FCV Dender EH
07/08,2,11 aug. 2007,18:00,STVV,Sint-Truidense VV,0,2,Mous,Excelsior Mouscron (- 2009)
07/08,2,11 aug. 2007,18:00,Standard Luik,Standard Luik,4,1,FCB,FC Brussel
07/08,2,12 aug. 2007,18:00,GBA,Germinal Beerschot Antwerpen,0,1,FCB,Club Brugge
07/08,3,17 aug. 2007,20:30,FCB,Club Brugge,3,2,STVV,Sint-Truidense VV
07/08,3,18 aug. 2007,18:00,FCVDEH,FCV Dender EH,2,2,RSCA,RSC Anderlecht
07/08,3,18 aug. 2007,18:00,Mous,Excelsior Mouscron (- 2009),3,1,RAEC M,RAEC Mons (- 2015)
07/08,3,18 aug. 2007,18:00,Zulte,SV Zulte Waregem,1,0,KVCWes,KVC Westerlo
07/08,3,18 aug. 2007,18:00,RCSC,R Charleroi SC,1,0,KVM,KV Mechelen
07/08,3,18 aug. 2007,18:00,FCB,FC Brussel,0,2,Gent,KAA Gent
07/08,3,18 aug. 2007,18:00,Genk,KRC Genk,0,0,KSVRoe,KSV Roeselare (- 2020)
07/08,3,18 aug. 2007,18:00,LOK,KSC Lokeren (- 2020),0,0,GBA,Germinal Beerschot Antwerpen
07/08,3,19 aug. 2007,18:00,Standard Luik,Standard Luik,4,1,Cercle,Cercle Brugge
07/08,4,25 aug. 2007,18:00,GBA,Germinal Beerschot Antwerpen,1,2,Genk,KRC Genk
07/08,4,25 aug. 2007,18:00,RSCA,RSC Anderlecht,3,0,FCB,FC Brussel
07/08,4,25 aug. 2007,18:00,Cercle,Cercle Brugge,3,0,FCVDEH,FCV Dender EH
07/08,4,25 aug. 2007,18:00,Gent,KAA Gent,1,1,Zulte,SV Zulte Waregem
07/08,4,25 aug. 2007,18:00,RAEC M,RAEC Mons (- 2015),0,1,LOK,KSC Lokeren (- 2020)
07/08,4,25 aug. 2007,18:00,KSVRoe,KSV Roeselare (- 2020),0,4,Standard Luik,Standard Luik
07/08,4,25 aug. 2007,18:00,KVCWes,KVC Westerlo,0,2,Mous,Excelsior Mouscron (- 2009)
07/08,4,26 aug. 2007,18:00,STVV,Sint-Truidense VV,1,3,RCSC,R Charleroi SC
07/08,4,27 aug. 2007,20:30,KVM,KV Mechelen,1,1,FCB,Club Brugge
07/08,5,31 aug. 2007,20:30,RCSC,R Charleroi SC,3,1,RAEC M,RAEC Mons (- 2015)
07/08,5,1 sep. 2007,20:00,Cercle,Cercle Brugge,4,1,Gent,KAA Gent
07/08,5,1 sep. 2007,20:00,FCVDEH,FCV Dender EH,1,0,STVV,Sint-Truidense VV
07/08,5,1 sep. 2007,20:00,FCB,FC Brussel,0,0,KSVRoe,KSV Roeselare (- 2020)
07/08,5,1 sep. 2007,20:00,Genk,KRC Genk,1,0,KVCWes,KVC Westerlo
07/08,5,1 sep. 2007,20:00,LOK,KSC Lokeren (- 2020),3,1,KVM,KV Mechelen
07/08,5,1 sep. 2007,20:00,Zulte,SV Zulte Waregem,2,1,GBA,Germinal Beerschot Antwerpen
07/08,5,2 sep. 2007,18:00,Mous,Excelsior Mouscron (- 2009),1,2,RSCA,RSC Anderlecht
07/08,5,2 sep. 2007,18:00,Standard Luik,Standard Luik,2,1,FCB,Club Brugge
07/08,6,15 sep. 2007,20:00,KVM,KV Mechelen,2,2,Mous,Excelsior Mouscron (- 2009)
07/08,6,15 sep. 2007,20:00,RAEC M,RAEC Mons (- 2015),2,1,FCB,FC Brussel
07/08,6,15 sep. 2007,20:00,KSVRoe,KSV Roeselare (- 2020),0,2,Cercle,Cercle Brugge
07/08,6,15 sep. 2007,20:00,KVCWes,KVC Westerlo,0,0,FCVDEH,FCV Dender EH
07/08,6,15 sep. 2007,20:00,RSCA,RSC Anderlecht,2,2,Zulte,SV Zulte Waregem
07/08,6,15 sep. 2007,20:00,FCB,Club Brugge,1,1,LOK,KSC Lokeren (- 2020)
07/08,6,15 sep. 2007,20:00,GBA,Germinal Beerschot Antwerpen,1,0,RCSC,R Charleroi SC
07/08,6,16 sep. 2007,18:00,Gent,KAA Gent,1,1,Standard Luik,Standard Luik
07/08,6,16 sep. 2007,18:00,STVV,Sint-Truidense VV,1,2,Genk,KRC Genk
07/08,7,22 sep. 2007,20:00,Gent,KAA Gent,1,1,KSVRoe,KSV Roeselare (- 2020)
07/08,7,22 sep. 2007,20:00,Mous,Excelsior Mouscron (- 2009),2,0,LOK,KSC Lokeren (- 2020)
07/08,7,22 sep. 2007,20:00,Zulte,SV Zulte Waregem,2,0,KVM,KV Mechelen
07/08,7,22 sep. 2007,20:00,Cercle,Cercle Brugge,1,1,GBA,Germinal Beerschot Antwerpen
07/08,7,22 sep. 2007,20:00,FCVDEH,FCV Dender EH,0,3,RAEC M,RAEC Mons (- 2015)
07/08,7,22 sep. 2007,20:00,FCB,FC Brussel,2,0,STVV,Sint-Truidense VV
07/08,7,23 sep. 2007,18:00,RCSC,R Charleroi SC,1,1,FCB,Club Brugge
07/08,7,23 sep. 2007,18:00,Genk,KRC Genk,1,1,RSCA,RSC Anderlecht
07/08,7,24 sep. 2007,20:30,Standard Luik,Standard Luik,2,1,KVCWes,KVC Westerlo
07/08,8,28 sep. 2007,20:30,RAEC M,RAEC Mons (- 2015),1,1,Genk,KRC Genk
07/08,8,29 sep. 2007,20:00,RSCA,RSC Anderlecht,0,1,RCSC,R Charleroi SC
07/08,8,29 sep. 2007,20:00,FCB,Club Brugge,1,0,Mous,Excelsior Mouscron (- 2009)
07/08,8,29 sep. 2007,20:00,LOK,KSC Lokeren (- 2020),0,1,FCB,FC Brussel
07/08,8,29 sep. 2007,20:00,KSVRoe,KSV Roeselare (- 2020),3,2,Zulte,SV Zulte Waregem
07/08,8,29 sep. 2007,20:00,STVV,Sint-Truidense VV,0,0,Standard Luik,Standard Luik
07/08,8,29 sep. 2007,20:00,KVCWes,KVC Westerlo,1,1,Cercle,Cercle Brugge
07/08,8,30 sep. 2007,18:00,KVM,KV Mechelen,2,2,FCVDEH,FCV Dender EH
07/08,8,30 sep. 2007,18:00,GBA,Germinal Beerschot Antwerpen,2,2,Gent,KAA Gent
07/08,9,5 okt. 2007,20:30,RCSC,R Charleroi SC,1,3,Mous,Excelsior Mouscron (- 2009)
07/08,9,6 okt. 2007,20:00,Cercle,Cercle Brugge,5,1,STVV,Sint-Truidense VV
07/08,9,6 okt. 2007,20:00,FCVDEH,FCV Dender EH,0,1,LOK,KSC Lokeren (- 2020)
07/08,9,6 okt. 2007,20:00,Gent,KAA Gent,1,1,KVCWes,KVC Westerlo
07/08,9,6 okt. 2007,20:00,Genk,KRC Genk,2,1,KVM,KV Mechelen
07/08,9,6 okt. 2007,20:00,Zulte,SV Zulte Waregem,2,1,RAEC M,RAEC Mons (- 2015)
07/08,9,7 okt. 2007,18:00,Standard Luik,Standard Luik,3,1,GBA,Germinal Beerschot Antwerpen
07/08,9,7 okt. 2007,18:00,FCB,FC Brussel,1,3,FCB,Club Brugge
07/08,9,7 okt. 2007,18:00,KSVRoe,KSV Roeselare (- 2020),2,2,RSCA,RSC Anderlecht
07/08,10,20 okt. 2007,20:00,FCB,Club Brugge,2,0,FCVDEH,FCV Dender EH
07/08,10,20 okt. 2007,20:00,GBA,Germinal Beerschot Antwerpen,3,0,FCB,FC Brussel
07/08,10,20 okt. 2007,20:00,LOK,KSC Lokeren (- 2020),1,0,RCSC,R Charleroi SC
07/08,10,20 okt. 2007,20:00,KVM,KV Mechelen,0,4,Cercle,Cercle Brugge
07/08,10,20 okt. 2007,20:00,Mous,Excelsior Mouscron (- 2009),1,1,Genk,KRC Genk
07/08,10,20 okt. 2007,20:00,STVV,Sint-Truidense VV,2,1,Zulte,SV Zulte Waregem
07/08,10,20 okt. 2007,20:00,KVCWes,KVC Westerlo,6,0,KSVRoe,KSV Roeselare (- 2020)
07/08,10,21 okt. 2007,18:00,RAEC M,RAEC Mons (- 2015),1,1,Standard Luik,Standard Luik
07/08,10,21 okt. 2007,18:00,RSCA,RSC Anderlecht,2,1,Gent,KAA Gent
07/08,11,26 okt. 2007,20:30,Gent,KAA Gent,2,0,RAEC M,RAEC Mons (- 2015)
07/08,11,27 okt. 2007,20:00,FCVDEH,FCV Dender EH,0,3,Mous,Excelsior Mouscron (- 2009)
07/08,11,27 okt. 2007,20:00,FCB,FC Brussel,1,2,RCSC,R Charleroi SC
07/08,11,27 okt. 2007,20:00,KSVRoe,KSV Roeselare (- 2020),2,0,STVV,Sint-Truidense VV
07/08,11,27 okt. 2007,20:00,Standard Luik,Standard Luik,2,2,KVM,KV Mechelen
07/08,11,27 okt. 2007,20:00,KVCWes,KVC Westerlo,1,2,GBA,Germinal Beerschot Antwerpen
07/08,11,27 okt. 2007,20:00,Zulte,SV Zulte Waregem,1,1,LOK,KSC Lokeren (- 2020)
07/08,11,28 okt. 2007,19:00,Cercle,Cercle Brugge,0,0,RSCA,RSC Anderlecht
07/08,11,28 okt. 2007,19:00,Genk,KRC Genk,1,2,FCB,Club Brugge
07/08,12,2 nov. 2007,21:30,Mous,Excelsior Mouscron (- 2009),0,0,Standard Luik,Standard Luik
07/08,12,3 nov. 2007,21:00,RSCA,RSC Anderlecht,3,1,KVCWes,KVC Westerlo
07/08,12,3 nov. 2007,21:00,RCSC,R Charleroi SC,1,0,FCVDEH,FCV Dender EH
07/08,12,3 nov. 2007,21:00,FCB,Club Brugge,1,0,Zulte,SV Zulte Waregem
07/08,12,3 nov. 2007,21:00,GBA,Germinal Beerschot Antwerpen,2,0,KSVRoe,KSV Roeselare (- 2020)
07/08,12,3 nov. 2007,21:00,RAEC M,RAEC Mons (- 2015),0,2,Cercle,Cercle Brugge
07/08,12,3 nov. 2007,21:00,STVV,Sint-Truidense VV,2,1,Gent,KAA Gent
07/08,12,4 nov. 2007,19:00,KVM,KV Mechelen,4,0,FCB,FC Brussel
07/08,12,4 nov. 2007,19:00,LOK,KSC Lokeren (- 2020),1,1,Genk,KRC Genk
07/08,13,9 nov. 2007,20:30,Cercle,Cercle Brugge,1,2,FCB,Club Brugge
07/08,13,10 nov. 2007,20:00,FCB,FC Brussel,4,1,FCVDEH,FCV Dender EH
07/08,13,10 nov. 2007,20:00,Genk,KRC Genk,1,0,RCSC,R Charleroi SC
07/08,13,10 nov. 2007,20:00,KVCWes,KVC Westerlo,2,0,STVV,Sint-Truidense VV
07/08,13,10 nov. 2007,20:00,Zulte,SV Zulte Waregem,2,1,Mous,Excelsior Mouscron (- 2009)
07/08,13,10 nov. 2007,20:00,Standard Luik,Standard Luik,1,0,LOK,KSC Lokeren (- 2020)
07/08,13,11 nov. 2007,18:00,Gent,KAA Gent,4,1,KVM,KV Mechelen
07/08,13,11 nov. 2007,18:00,GBA,Germinal Beerschot Antwerpen,2,0,RSCA,RSC Anderlecht
07/08,13,12 nov. 2007,20:30,KSVRoe,KSV Roeselare (- 2020),4,3,RAEC M,RAEC Mons (- 2015)
07/08,14,30 nov. 2007,20:30,RSCA,RSC Anderlecht,0,0,Standard Luik,Standard Luik
07/08,14,1 dec. 2007,20:00,RCSC,R Charleroi SC,2,3,Zulte,SV Zulte Waregem
07/08,14,1 dec. 2007,20:00,LOK,KSC Lokeren (- 2020),1,1,Cercle,Cercle Brugge
07/08,14,1 dec. 2007,20:00,KVM,KV Mechelen,4,3,KSVRoe,KSV Roeselare (- 2020)
07/08,14,1 dec. 2007,20:00,Mous,Excelsior Mouscron (- 2009),1,1,FCB,FC Brussel
07/08,14,1 dec. 2007,20:00,RAEC M,RAEC Mons (- 2015),1,3,KVCWes,KVC Westerlo
07/08,14,1 dec. 2007,20:00,STVV,Sint-Truidense VV,0,3,GBA,Germinal Beerschot Antwerpen
07/08,14,2 dec. 2007,18:00,FCVDEH,FCV Dender EH,2,0,Genk,KRC Genk
07/08,14,2 dec. 2007,18:00,FCB,Club Brugge,0,0,Gent,KAA Gent
07/08,15,7 dec. 2007,20:30,Standard Luik,Standard Luik,5,1,RCSC,R Charleroi SC
07/08,15,8 dec. 2007,20:00,Cercle,Cercle Brugge,3,0,Mous,Excelsior Mouscron (- 2009)
07/08,15,8 dec. 2007,20:00,Gent,KAA Gent,4,2,LOK,KSC Lokeren (- 2020)
07/08,15,8 dec. 2007,20:00,GBA,Germinal Beerschot Antwerpen,2,0,RAEC M,RAEC Mons (- 2015)
07/08,15,8 dec. 2007,20:00,KVCWes,KVC Westerlo,1,1,KVM,KV Mechelen
07/08,15,8 dec. 2007,20:00,Zulte,SV Zulte Waregem,1,2,FCVDEH,FCV Dender EH
07/08,15,8 dec. 2007,20:00,FCB,FC Brussel,0,5,Genk,KRC Genk
07/08,15,9 dec. 2007,18:00,KSVRoe,KSV Roeselare (- 2020),1,2,FCB,Club Brugge
07/08,15,9 dec. 2007,18:00,STVV,Sint-Truidense VV,4,3,RSCA,RSC Anderlecht
07/08,16,14 dec. 2007,20:30,Genk,KRC Genk,5,2,Zulte,SV Zulte Waregem
07/08,16,15 dec. 2007,20:00,FCVDEH,FCV Dender EH,0,0,Standard Luik,Standard Luik
07/08,16,15 dec. 2007,20:00,FCB,FC Brussel,1,4,Cercle,Cercle Brugge
07/08,16,15 dec. 2007,20:00,LOK,KSC Lokeren (- 2020),1,1,KVCWes,KVC Westerlo
07/08,16,15 dec. 2007,20:00,KVM,KV Mechelen,1,2,GBA,Germinal Beerschot Antwerpen
07/08,16,15 dec. 2007,20:00,Mous,Excelsior Mouscron (- 2009),1,3,KSVRoe,KSV Roeselare (- 2020)
07/08,16,15 dec. 2007,20:00,RAEC M,RAEC Mons (- 2015),0,0,STVV,Sint-Truidense VV
07/08,16,16 dec. 2007,13:00,FCB,Club Brugge,1,0,RSCA,RSC Anderlecht
07/08,16,16 dec. 2007,13:00,RCSC,R Charleroi SC,1,2,Gent,KAA Gent
07/08,17,22 dec. 2007,20:00,RSCA,RSC Anderlecht,3,2,RAEC M,RAEC Mons (- 2015)
07/08,17,22 dec. 2007,20:00,Gent,KAA Gent,2,4,FCVDEH,FCV Dender EH
07/08,17,22 dec. 2007,20:00,GBA,Germinal Beerschot Antwerpen,3,0,Mous,Excelsior Mouscron (- 2009)
07/08,17,22 dec. 2007,20:00,STVV,Sint-Truidense VV,0,1,KVM,KV Mechelen
07/08,17,22 dec. 2007,20:00,Zulte,SV Zulte Waregem,1,0,FCB,FC Brussel
07/08,17,23 dec. 2007,18:00,Cercle,Cercle Brugge,3,1,RCSC,R Charleroi SC
07/08,17,23 dec. 2007,18:00,Standard Luik,Standard Luik,3,1,Genk,KRC Genk
07/08,17,22 jan. 2008,20:30,KSVRoe,KSV Roeselare (- 2020),1,1,LOK,KSC Lokeren (- 2020)
07/08,17,22 jan. 2008,20:30,KVCWes,KVC Westerlo,0,0,FCB,Club Brugge
07/08,18,18 jan. 2008,20:30,RAEC M,RAEC Mons (- 2015),0,1,FCB,Club Brugge
07/08,18,19 jan. 2008,20:00,RSCA,RSC Anderlecht,1,0,KVM,KV Mechelen
07/08,18,19 jan. 2008,20:00,GBA,Germinal Beerschot Antwerpen,1,0,FCVDEH,FCV Dender EH
07/08,18,19 jan. 2008,20:00,KSVRoe,KSV Roeselare (- 2020),1,2,RCSC,R Charleroi SC
07/08,18,19 jan. 2008,20:00,STVV,Sint-Truidense VV,1,1,LOK,KSC Lokeren (- 2020)
07/08,18,19 jan. 2008,20:00,Standard Luik,Standard Luik,3,1,Zulte,SV Zulte Waregem
07/08,18,19 jan. 2008,20:00,KVCWes,KVC Westerlo,7,2,FCB,FC Brussel
07/08,18,20 jan. 2008,18:00,Gent,KAA Gent,2,0,Mous,Excelsior Mouscron (- 2009)
07/08,18,20 jan. 2008,18:00,Cercle,Cercle Brugge,5,1,Genk,KRC Genk
