1021378,00/01,2,19/08/2000,20:00,R Charleroi SC,5,0,KRC Harelbeke
1021379,00/01,2,19/08/2000,20:00,Sint-Truidense VV,0,1,Lierse SK (- 2018)
1021380,00/01,2,19/08/2000,20:00,KAA Gent,2,1,KV Mechelen
1021381,00/01,2,19/08/2000,20:00,RSC Anderlecht,3,2,KVC Westerlo
1021382,00/01,2,19/08/2000,20:00,KSC Lokeren (- 2020),2,0,Germinal Beerschot Antwerpen
1021383,00/01,2,19/08/2000,20:00,Standard Luik,3,0,RAA La Louviere (- 2009)
1021384,00/01,2,19/08/2000,20:00,KRC Genk,3,1,KSC Eendracht Aalst
1021385,00/01,2,20/08/2000,20:00,Excelsior Mouscron (- 2009),1,2,Club Brugge
1043850,00/01,3,25/08/2000,20:00,Germinal Beerschot Antwerpen,1,0,Standard Luik
1043851,00/01,3,26/08/2000,20:00,Sint-Truidense VV,2,2,KRC Genk
1043852,00/01,3,26/08/2000,20:00,KV Mechelen,1,5,Excelsior Mouscron (- 2009)
1043853,00/01,3,27/08/2000,15:00,KSC Eendracht Aalst,1,4,KAA Gent
1043854,00/01,3,27/08/2000,15:00,Club Brugge,3,1,KSC Lokeren (- 2020)
1043855,00/01,3,27/08/2000,15:00,KRC Harelbeke,2,2,RAA La Louviere (- 2009)
1043856,00/01,3,27/08/2000,15:00,KVC Westerlo,1,0,Lierse SK (- 2018)
1043857,00/01,3,27/08/2000,15:00,R Charleroi SC,1,0,R Antwerp FC
1080560,00/01,3,27/01/2001,20:00,KSK Beveren (- 2010),1,3,RSC Anderlecht
1021387,00/01,4,5/09/2000,20:00,RSC Anderlecht,7,2,R Charleroi SC
1043858,00/01,4,6/09/2000,20:00,RAA La Louviere (- 2009),0,5,Germinal Beerschot Antwerpen
1043859,00/01,4,6/09/2000,20:00,Lierse SK (- 2018),3,0,KSK Beveren (- 2010)
1043860,00/01,4,6/09/2000,20:00,KRC Genk,1,2,KVC Westerlo
1043861,00/01,4,6/09/2000,20:00,KSC Lokeren (- 2020),3,2,KV Mechelen
1043862,00/01,4,6/09/2000,20:00,Excelsior Mouscron (- 2009),2,0,KSC Eendracht Aalst
1043863,00/01,4,6/09/2000,20:00,R Antwerp FC,2,0,KRC Harelbeke
1043864,00/01,4,6/09/2000,20:00,Standard Luik,0,4,Club Brugge
1043865,00/01,4,6/09/2000,20:00,KAA Gent,2,1,Sint-Truidense VV
1021388,00/01,5,9/09/2000,20:00,R Antwerp FC,0,3,RSC Anderlecht
1043866,00/01,5,9/09/2000,20:00,KSK Beveren (- 2010),2,0,KRC Genk
1043867,00/01,5,9/09/2000,20:00,Sint-Truidense VV,1,4,Excelsior Mouscron (- 2009)
1043868,00/01,5,9/09/2000,20:00,R Charleroi SC,2,0,Lierse SK (- 2018)
1043869,00/01,5,9/09/2000,20:00,KV Mechelen,0,4,Standard Luik
1043870,00/01,5,9/09/2000,20:00,KVC Westerlo,0,0,KAA Gent
1043871,00/01,5,10/09/2000,15:00,KRC Harelbeke,3,0,Germinal Beerschot Antwerpen
1043872,00/01,5,10/09/2000,15:00,KSC Eendracht Aalst,2,2,KSC Lokeren (- 2020)
1043873,00/01,5,10/09/2000,15:00,Club Brugge,3,0,RAA La Louviere (- 2009)
1021389,00/01,6,16/09/2000,20:00,Lierse SK (- 2018),4,1,R Antwerp FC
1024310,00/01,6,16/09/2000,20:00,Excelsior Mouscron (- 2009),3,5,KVC Westerlo
1043874,00/01,6,16/09/2000,20:00,RSC Anderlecht,4,3,KRC Harelbeke
1043875,00/01,6,16/09/2000,20:00,Standard Luik,7,0,KSC Eendracht Aalst
1043876,00/01,6,16/09/2000,20:00,KAA Gent,5,0,KSK Beveren (- 2010)
1043877,00/01,6,16/09/2000,20:00,KSC Lokeren (- 2020),2,1,Sint-Truidense VV
1043878,00/01,6,16/09/2000,20:00,RAA La Louviere (- 2009),2,2,KV Mechelen
1043879,00/01,6,17/09/2000,15:00,KRC Genk,2,1,R Charleroi SC
1043880,00/01,6,17/09/2000,15:00,Germinal Beerschot Antwerpen,2,3,Club Brugge
1021390,00/01,7,22/09/2000,20:00,RSC Anderlecht,5,2,Lierse SK (- 2018)
1043881,00/01,7,23/09/2000,20:00,KSK Beveren (- 2010),0,0,Excelsior Mouscron (- 2009)
1043882,00/01,7,23/09/2000,20:00,Sint-Truidense VV,1,1,Standard Luik
1043883,00/01,7,23/09/2000,20:00,R Charleroi SC,4,3,KAA Gent
1043884,00/01,7,23/09/2000,20:00,KV Mechelen,2,3,Germinal Beerschot Antwerpen
1043885,00/01,7,23/09/2000,20:00,KVC Westerlo,1,1,KSC Lokeren (- 2020)
1043886,00/01,7,24/09/2000,15:00,KRC Harelbeke,0,6,Club Brugge
1043887,00/01,7,24/09/2000,15:00,KSC Eendracht Aalst,1,0,RAA La Louviere (- 2009)
1043888,00/01,7,1/11/2000,15:00,R Antwerp FC,1,0,KRC Genk
1021391,00/01,8,29/09/2000,20:00,Excelsior Mouscron (- 2009),3,0,R Charleroi SC
1024301,00/01,8,30/09/2000,20:00,Standard Luik,5,3,KVC Westerlo
1043889,00/01,8,30/09/2000,20:00,Lierse SK (- 2018),4,1,KRC Harelbeke
1043890,00/01,8,30/09/2000,20:00,Germinal Beerschot Antwerpen,2,0,KSC Eendracht Aalst
1043891,00/01,8,30/09/2000,20:00,KSC Lokeren (- 2020),1,1,KSK Beveren (- 2010)
1043892,00/01,8,30/09/2000,20:00,RAA La Louviere (- 2009),1,0,Sint-Truidense VV
1043893,00/01,8,1/10/2000,15:00,KAA Gent,4,2,R Antwerp FC
1043894,00/01,8,1/10/2000,15:00,Club Brugge,5,2,KV Mechelen
1043895,00/01,8,1/10/2000,15:00,KRC Genk,1,1,RSC Anderlecht
1021392,00/01,9,13/10/2000,20:00,Lierse SK (- 2018),1,1,KRC Genk
1062132,00/01,9,14/10/2000,15:00,KVC Westerlo,2,1,RAA La Louviere (- 2009)
1062133,00/01,9,14/10/2000,15:00,RSC Anderlecht,2,1,KAA Gent
1062134,00/01,9,14/10/2000,15:00,R Antwerp FC,1,0,Excelsior Mouscron (- 2009)
1062135,00/01,9,14/10/2000,15:00,R Charleroi SC,1,0,KSC Lokeren (- 2020)
1062136,00/01,9,14/10/2000,15:00,Sint-Truidense VV,3,2,Germinal Beerschot Antwerpen
1062137,00/01,9,14/10/2000,15:00,KSK Beveren (- 2010),0,3,Standard Luik
1062138,00/01,9,15/10/2000,15:00,KRC Harelbeke,1,0,KV Mechelen
1062139,00/01,9,15/10/2000,15:00,KSC Eendracht Aalst,0,2,Club Brugge
1021393,00/01,10,20/10/2000,20:00,Standard Luik,4,0,R Charleroi SC
1024300,00/01,10,21/10/2000,18:00,Excelsior Mouscron (- 2009),1,2,RSC Anderlecht
1062438,00/01,10,21/10/2000,18:00,KRC Genk,4,0,KRC Harelbeke
1062439,00/01,10,21/10/2000,18:00,KAA Gent,2,3,Lierse SK (- 2018)
1062440,00/01,10,21/10/2000,18:00,KSC Lokeren (- 2020),0,1,R Antwerp FC
1062441,00/01,10,21/10/2000,18:00,Germinal Beerschot Antwerpen,3,1,KVC Westerlo
1062442,00/01,10,21/10/2000,18:00,RAA La Louviere (- 2009),2,3,KSK Beveren (- 2010)
1062443,00/01,10,22/10/2000,15:00,KV Mechelen,4,1,KSC Eendracht Aalst
1062444,00/01,10,22/10/2000,15:00,Club Brugge,5,0,Sint-Truidense VV
1021394,00/01,11,27/10/2000,20:00,Lierse SK (- 2018),1,4,Excelsior Mouscron (- 2009)
1062317,00/01,11,28/10/2000,20:00,RSC Anderlecht,8,0,KSC Lokeren (- 2020)
1062318,00/01,11,28/10/2000,20:00,KRC Genk,1,1,KAA Gent
1062319,00/01,11,28/10/2000,20:00,Sint-Truidense VV,1,0,KV Mechelen
1062320,00/01,11,28/10/2000,20:00,R Charleroi SC,2,1,RAA La Louviere (- 2009)
1062321,00/01,11,28/10/2000,20:00,KSK Beveren (- 2010),2,1,Germinal Beerschot Antwerpen
1062322,00/01,11,29/10/2000,15:00,KRC Harelbeke,2,4,KSC Eendracht Aalst
1062323,00/01,11,29/10/2000,15:00,R Antwerp FC,1,2,Standard Luik
1062324,00/01,11,29/10/2000,15:00,KVC Westerlo,0,2,Club Brugge
1059632,00/01,12,11/11/2000,20:00,KSC Lokeren (- 2020),2,0,Lierse SK (- 2018)
1059633,00/01,12,11/11/2000,20:00,KV Mechelen,0,1,KVC Westerlo
1062326,00/01,12,11/11/2000,20:00,Germinal Beerschot Antwerpen,0,2,R Charleroi SC
1062327,00/01,12,11/11/2000,20:00,KAA Gent,2,1,KRC Harelbeke
1062328,00/01,12,12/11/2000,13:00,Standard Luik,1,1,RSC Anderlecht
1062329,00/01,12,12/11/2000,13:00,Club Brugge,6,0,KSK Beveren (- 2010)
1062330,00/01,12,12/11/2000,13:00,KSC Eendracht Aalst,4,1,Sint-Truidense VV
1062331,00/01,12,12/11/2000,13:00,RAA La Louviere (- 2009),2,2,R Antwerp FC
1062332,00/01,12,12/11/2000,13:00,Excelsior Mouscron (- 2009),2,0,KRC Genk
1059634,00/01,13,17/11/2000,20:00,R Charleroi SC,0,4,Club Brugge
1062430,00/01,13,18/11/2000,20:00,RSC Anderlecht,2,0,RAA La Louviere (- 2009)
1062431,00/01,13,18/11/2000,20:00,Lierse SK (- 2018),1,1,Standard Luik
1062432,00/01,13,18/11/2000,20:00,KRC Genk,0,0,KSC Lokeren (- 2020)
1062433,00/01,13,18/11/2000,20:00,KVC Westerlo,1,1,KSC Eendracht Aalst
1062434,00/01,13,18/11/2000,20:00,KSK Beveren (- 2010),1,1,KV Mechelen
1062435,00/01,13,18/11/2000,20:00,KAA Gent,1,0,Excelsior Mouscron (- 2009)
1062436,00/01,13,19/11/2000,15:00,R Antwerp FC,1,2,Germinal Beerschot Antwerpen
1062437,00/01,13,19/11/2000,15:00,KRC Harelbeke,0,4,Sint-Truidense VV
1059635,00/01,14,24/11/2000,20:00,Standard Luik,2,1,KRC Genk
1062422,00/01,14,25/11/2000,20:00,Excelsior Mouscron (- 2009),4,3,KRC Harelbeke
1062423,00/01,14,25/11/2000,20:00,KSC Lokeren (- 2020),1,1,KAA Gent
1062425,00/01,14,25/11/2000,20:00,Sint-Truidense VV,1,2,KVC Westerlo
1062426,00/01,14,25/11/2000,20:00,Germinal Beerschot Antwerpen,0,1,RSC Anderlecht
1062427,00/01,14,25/11/2000,20:00,KV Mechelen,4,3,R Charleroi SC
1062428,00/01,14,25/11/2000,20:00,RAA La Louviere (- 2009),0,2,Lierse SK (- 2018)
1062429,00/01,14,26/11/2000,15:00,Club Brugge,2,0,R Antwerp FC
1097260,00/01,14,26/11/2000,15:00,KSC Eendracht Aalst,1,1,KSK Beveren (- 2010)
1059636,00/01,15,1/12/2000,20:30,RSC Anderlecht,2,0,Club Brugge
1062140,00/01,15,2/12/2000,20:00,R Charleroi SC,0,0,KSC Eendracht Aalst
1062141,00/01,15,2/12/2000,20:00,KAA Gent,2,1,Standard Luik
1062142,00/01,15,2/12/2000,20:00,Lierse SK (- 2018),1,1,Germinal Beerschot Antwerpen
1062143,00/01,15,2/12/2000,20:00,KRC Genk,1,0,RAA La Louviere (- 2009)
1062144,00/01,15,2/12/2000,20:00,Excelsior Mouscron (- 2009),2,1,KSC Lokeren (- 2020)
1062145,00/01,15,2/12/2000,20:00,R Antwerp FC,3,1,KV Mechelen
1062146,00/01,15,3/12/2000,15:00,KRC Harelbeke,0,4,KVC Westerlo
1062147,00/01,15,3/12/2000,15:00,KSK Beveren (- 2010),0,0,Sint-Truidense VV
1059638,00/01,16,8/12/2000,20:00,Standard Luik,3,3,Excelsior Mouscron (- 2009)
1062375,00/01,16,9/12/2000,20:00,KV Mechelen,0,2,RSC Anderlecht
1062376,00/01,16,9/12/2000,20:00,Germinal Beerschot Antwerpen,5,1,KRC Genk
1062377,00/01,16,9/12/2000,20:00,RAA La Louviere (- 2009),1,1,KAA Gent
1062378,00/01,16,9/12/2000,20:00,KVC Westerlo,1,2,KSK Beveren (- 2010)
1062379,00/01,16,9/12/2000,20:00,Sint-Truidense VV,1,3,R Charleroi SC
1062380,00/01,16,10/12/2000,15:00,Club Brugge,1,0,Lierse SK (- 2018)
1062381,00/01,16,10/12/2000,15:00,KSC Eendracht Aalst,0,4,R Antwerp FC
1062382,00/01,16,10/12/2000,15:00,KRC Harelbeke,1,6,KSC Lokeren (- 2020)
1059639,00/01,17,15/12/2000,20:00,R Charleroi SC,2,2,KVC Westerlo
1076779,00/01,17,16/12/2000,20:00,RSC Anderlecht,3,0,KSC Eendracht Aalst
1076780,00/01,17,16/12/2000,20:00,Excelsior Mouscron (- 2009),0,0,RAA La Louviere (- 2009)
1076781,00/01,17,16/12/2000,20:00,KSC Lokeren (- 2020),2,1,Standard Luik
1076782,00/01,17,16/12/2000,20:00,KAA Gent,3,1,Germinal Beerschot Antwerpen
1076783,00/01,17,16/12/2000,20:00,KSK Beveren (- 2010),2,1,KRC Harelbeke
1076785,00/01,17,16/12/2000,20:00,Lierse SK (- 2018),1,1,KV Mechelen
1076786,00/01,17,16/12/2000,20:00,R Antwerp FC,2,0,Sint-Truidense VV
2862276,00/01,17,17/12/2000,20:00,KRC Genk,0,1,Club Brugge
1059641,00/01,18,20/12/2000,20:00,RSC Anderlecht,3,2,Sint-Truidense VV
1076772,00/01,18,20/12/2000,20:00,Germinal Beerschot Antwerpen,4,1,Excelsior Mouscron (- 2009)
1076773,00/01,18,20/12/2000,20:00,KSC Lokeren (- 2020),3,1,RAA La Louviere (- 2009)
1076774,00/01,18,20/12/2000,20:00,KRC Genk,3,1,KV Mechelen
1076775,00/01,18,20/12/2000,20:00,R Antwerp FC,1,3,KVC Westerlo
1076776,00/01,18,20/12/2000,20:00,Lierse SK (- 2018),2,0,KSC Eendracht Aalst
1076777,00/01,18,20/12/2000,20:00,R Charleroi SC,5,0,KSK Beveren (- 2010)
1076778,00/01,18,20/12/2000,20:00,Standard Luik,3,0,KRC Harelbeke
1077642,00/01,18,24/02/2001,15:00,KAA Gent,0,2,Club Brugge
1077633,00/01,19,19/01/2001,20:30,Club Brugge,2,2,Excelsior Mouscron (- 2009)
1077634,00/01,19,20/01/2001,18:00,RAA La Louviere (- 2009),0,4,Standard Luik
1077635,00/01,19,20/01/2001,18:00,KV Mechelen,3,3,KAA Gent
1077636,00/01,19,20/01/2001,18:00,Germinal Beerschot Antwerpen,2,0,KSC Lokeren (- 2020)
1077637,00/01,19,20/01/2001,18:00,KSK Beveren (- 2010),2,1,R Antwerp FC
1077638,00/01,19,20/01/2001,18:00,Lierse SK (- 2018),2,1,Sint-Truidense VV
1077639,00/01,19,21/01/2001,15:00,KSC Eendracht Aalst,4,2,KRC Genk
1077641,00/01,19,21/01/2001,15:00,KRC Harelbeke,1,0,R Charleroi SC
1093517,00/01,19,24/02/2001,20:00,KVC Westerlo,2,2,RSC Anderlecht
1021386,00/01,20,26/08/2000,20:00,RSC Anderlecht,4,0,KSK Beveren (- 2010)
1080555,00/01,20,27/01/2001,20:00,R Antwerp FC,1,1,R Charleroi SC
1080556,00/01,20,27/01/2001,20:00,Lierse SK (- 2018),1,2,KVC Westerlo
1080557,00/01,20,27/01/2001,20:00,KRC Genk,3,0,Sint-Truidense VV
1080558,00/01,20,27/01/2001,20:00,KSC Lokeren (- 2020),2,2,Club Brugge
1080559,00/01,20,27/01/2001,20:00,KAA Gent,1,0,KSC Eendracht Aalst
1080561,00/01,20,28/01/2001,15:00,Excelsior Mouscron (- 2009),4,2,KV Mechelen
1080562,00/01,20,28/01/2001,15:00,RAA La Louviere (- 2009),0,2,KRC Harelbeke
1080563,00/01,20,28/01/2001,15:00,Standard Luik,1,1,Germinal Beerschot Antwerpen
1080600,00/01,21,2/02/2001,20:30,R Charleroi SC,0,4,RSC Anderlecht
1080601,00/01,21,3/02/2001,20:00,KVC Westerlo,5,0,KRC Genk
1080602,00/01,21,3/02/2001,20:00,Germinal Beerschot Antwerpen,3,1,RAA La Louviere (- 2009)
1080603,00/01,21,3/02/2001,20:00,KSK Beveren (- 2010),2,1,Lierse SK (- 2018)
1080604,00/01,21,3/02/2001,20:00,Sint-Truidense VV,0,1,KAA Gent
1080605,00/01,21,3/02/2001,20:00,KV Mechelen,0,3,KSC Lokeren (- 2020)
1080606,00/01,21,4/02/2001,15:00,KSC Eendracht Aalst,1,0,Excelsior Mouscron (- 2009)
1080607,00/01,21,4/02/2001,15:00,KRC Harelbeke,2,0,R Antwerp FC
1080608,00/01,21,4/02/2001,15:00,Club Brugge,1,1,Standard Luik
1080663,00/01,22,9/02/2001,20:00,RAA La Louviere (- 2009),1,1,Club Brugge
1080664,00/01,22,9/02/2001,20:00,RSC Anderlecht,2,0,R Antwerp FC
1080665,00/01,22,10/02/2001,20:00,Excelsior Mouscron (- 2009),1,0,Sint-Truidense VV
1080666,00/01,22,10/02/2001,20:00,KSC Lokeren (- 2020),2,0,KSC Eendracht Aalst
1080667,00/01,22,10/02/2001,20:00,KRC Genk,1,0,KSK Beveren (- 2010)
1080668,00/01,22,10/02/2001,20:00,KAA Gent,3,1,KVC Westerlo
1080669,00/01,22,10/02/2001,20:00,Lierse SK (- 2018),2,0,R Charleroi SC
1080670,00/01,22,10/02/2001,20:00,Germinal Beerschot Antwerpen,2,1,KRC Harelbeke
1080671,00/01,22,11/02/2001,15:00,Standard Luik,2,0,KV Mechelen
1080699,00/01,23,16/02/2001,20:00,KVC Westerlo,1,0,Excelsior Mouscron (- 2009)
1080700,00/01,23,17/02/2001,20:00,KSK Beveren (- 2010),1,1,KAA Gent
1080701,00/01,23,17/02/2001,20:00,R Charleroi SC,2,1,KRC Genk
1080702,00/01,23,17/02/2001,20:00,Sint-Truidense VV,2,0,KSC Lokeren (- 2020)
1080703,00/01,23,17/02/2001,20:00,KV Mechelen,0,0,RAA La Louviere (- 2009)
1080704,00/01,23,17/02/2001,20:00,R Antwerp FC,0,0,Lierse SK (- 2018)
1080705,00/01,23,18/02/2001,15:00,KSC Eendracht Aalst,1,1,Standard Luik
1080706,00/01,23,18/02/2001,15:00,KRC Harelbeke,1,4,RSC Anderlecht
1080707,00/01,23,18/02/2001,15:00,Club Brugge,2,2,Germinal Beerschot Antwerpen
1080878,00/01,24,3/03/2001,18:00,Lierse SK (- 2018),0,0,RSC Anderlecht
1080879,00/01,24,3/03/2001,18:00,KAA Gent,1,1,R Charleroi SC
1080880,00/01,24,3/03/2001,18:00,Germinal Beerschot Antwerpen,4,1,KV Mechelen
1080881,00/01,24,3/03/2001,18:00,RAA La Louviere (- 2009),3,0,KSC Eendracht Aalst
1080882,00/01,24,3/03/2001,18:00,Excelsior Mouscron (- 2009),0,0,KSK Beveren (- 2010)
1080883,00/01,24,3/03/2001,18:00,KRC Genk,1,1,R Antwerp FC
1080884,00/01,24,3/03/2001,18:00,Standard Luik,1,1,Sint-Truidense VV
1080885,00/01,24,4/03/2001,15:00,KSC Lokeren (- 2020),2,0,KVC Westerlo
1080886,00/01,24,4/03/2001,15:00,Club Brugge,0,0,KRC Harelbeke
1080887,00/01,25,9/03/2001,20:00,KVC Westerlo,2,2,Standard Luik
1080888,00/01,25,10/03/2001,20:00,RSC Anderlecht,1,0,KRC Genk
1080889,00/01,25,10/03/2001,20:00,KSK Beveren (- 2010),0,2,KSC Lokeren (- 2020)
1080890,00/01,25,10/03/2001,20:00,KV Mechelen,1,1,Club Brugge
1080891,00/01,25,10/03/2001,20:00,R Charleroi SC,1,3,Excelsior Mouscron (- 2009)
1080892,00/01,25,11/03/2001,15:00,Sint-Truidense VV,1,1,RAA La Louviere (- 2009)
1080893,00/01,25,11/03/2001,15:00,R Antwerp FC,1,0,KAA Gent
1080894,00/01,25,11/03/2001,15:00,KSC Eendracht Aalst,2,0,Germinal Beerschot Antwerpen
1080895,00/01,25,11/03/2001,15:00,KRC Harelbeke,1,0,Lierse SK (- 2018)
1080896,00/01,26,17/03/2001,16:00,KAA Gent,2,1,RSC Anderlecht
1080897,00/01,26,17/03/2001,16:00,Standard Luik,4,2,KSK Beveren (- 2010)
1080898,00/01,26,17/03/2001,16:00,Excelsior Mouscron (- 2009),3,2,R Antwerp FC
1080899,00/01,26,17/03/2001,16:00,KRC Genk,2,0,Lierse SK (- 2018)
1080900,00/01,26,17/03/2001,16:00,KSC Lokeren (- 2020),1,0,R Charleroi SC
1080901,00/01,26,17/03/2001,16:00,Germinal Beerschot Antwerpen,1,0,Sint-Truidense VV
1080902,00/01,26,17/03/2001,16:00,RAA La Louviere (- 2009),3,1,KVC Westerlo
1080903,00/01,26,18/03/2001,15:00,KV Mechelen,2,0,KRC Harelbeke
1080904,00/01,26,18/03/2001,15:00,Club Brugge,1,1,KSC Eendracht Aalst
1081867,00/01,27,30/03/2001,20:30,RSC Anderlecht,3,3,Excelsior Mouscron (- 2009)
1081868,00/01,27,31/03/2001,20:00,KVC Westerlo,1,2,Germinal Beerschot Antwerpen
1081869,00/01,27,31/03/2001,20:00,Sint-Truidense VV,1,2,Club Brugge
1081870,00/01,27,31/03/2001,20:00,Lierse SK (- 2018),2,0,KAA Gent
1081871,00/01,27,31/03/2001,20:00,R Antwerp FC,2,1,KSC Lokeren (- 2020)
1081872,00/01,27,1/04/2001,15:00,KRC Harelbeke,1,2,KRC Genk
1081873,00/01,27,1/04/2001,15:00,KSK Beveren (- 2010),0,1,RAA La Louviere (- 2009)
1081874,00/01,27,1/04/2001,15:00,KSC Eendracht Aalst,1,3,KV Mechelen
1081875,00/01,27,1/04/2001,15:00,R Charleroi SC,2,3,Standard Luik
1097261,00/01,28,6/04/2001,20:00,RAA La Louviere (- 2009),1,1,R Charleroi SC
1097262,00/01,28,7/04/2001,20:00,Excelsior Mouscron (- 2009),1,2,Lierse SK (- 2018)
1097263,00/01,28,7/04/2001,20:00,KAA Gent,2,1,KRC Genk
1097264,00/01,28,7/04/2001,20:00,Club Brugge,2,2,KVC Westerlo
1097265,00/01,28,7/04/2001,20:00,Germinal Beerschot Antwerpen,2,0,KSK Beveren (- 2010)
1097266,00/01,28,7/04/2001,20:00,KSC Lokeren (- 2020),0,0,RSC Anderlecht
1097267,00/01,28,7/04/2001,20:00,Standard Luik,0,1,R Antwerp FC
1097268,00/01,28,7/04/2001,20:00,KV Mechelen,1,2,Sint-Truidense VV
1097269,00/01,28,7/04/2001,20:00,KSC Eendracht Aalst,0,0,KRC Harelbeke
1062486,00/01,29,13/04/2001,20:30,RSC Anderlecht,0,0,Standard Luik
1062487,00/01,29,14/04/2001,20:00,KSK Beveren (- 2010),0,2,Club Brugge
1062488,00/01,29,14/04/2001,20:00,KRC Genk,4,0,Excelsior Mouscron (- 2009)
1062489,00/01,29,14/04/2001,20:00,Lierse SK (- 2018),1,4,KSC Lokeren (- 2020)
1062490,00/01,29,14/04/2001,20:00,KRC Harelbeke,2,1,KAA Gent
1062491,00/01,29,14/04/2001,20:00,Sint-Truidense VV,1,0,KSC Eendracht Aalst
1062492,00/01,29,14/04/2001,20:00,R Antwerp FC,1,1,RAA La Louviere (- 2009)
1062493,00/01,29,14/04/2001,20:00,KVC Westerlo,0,0,KV Mechelen
1062494,00/01,29,15/04/2001,20:00,R Charleroi SC,2,1,Germinal Beerschot Antwerpen
1062477,00/01,30,20/04/2001,20:00,RAA La Louviere (- 2009),0,1,RSC Anderlecht
1062478,00/01,30,21/04/2001,20:00,KSC Lokeren (- 2020),2,2,KRC Genk
1062479,00/01,30,21/04/2001,20:00,Excelsior Mouscron (- 2009),2,2,KAA Gent
1062480,00/01,30,21/04/2001,20:00,KV Mechelen,2,2,KSK Beveren (- 2010)
1062481,00/01,30,21/04/2001,20:00,Standard Luik,3,2,Lierse SK (- 2018)
1062482,00/01,30,21/04/2001,20:00,Sint-Truidense VV,1,1,KRC Harelbeke
1062483,00/01,30,22/04/2001,15:00,Club Brugge,1,0,R Charleroi SC
1062484,00/01,30,22/04/2001,15:00,KSC Eendracht Aalst,1,2,KVC Westerlo
1062485,00/01,30,22/04/2001,15:00,Germinal Beerschot Antwerpen,3,1,R Antwerp FC
1062459,00/01,31,28/04/2001,20:00,Lierse SK (- 2018),1,2,RAA La Louviere (- 2009)
1062460,00/01,31,28/04/2001,20:00,KRC Genk,2,2,Standard Luik
1062461,00/01,31,28/04/2001,20:00,KSK Beveren (- 2010),1,0,KSC Eendracht Aalst
1062462,00/01,31,28/04/2001,20:00,KVC Westerlo,4,6,Sint-Truidense VV
1062463,00/01,31,28/04/2001,20:00,R Charleroi SC,4,2,KV Mechelen
1062464,00/01,31,28/04/2001,20:00,RSC Anderlecht,7,0,Germinal Beerschot Antwerpen
1062465,00/01,31,28/04/2001,20:00,KAA Gent,3,2,KSC Lokeren (- 2020)
1062466,00/01,31,29/04/2001,15:00,KRC Harelbeke,0,1,Excelsior Mouscron (- 2009)
1062467,00/01,31,29/04/2001,15:00,R Antwerp FC,0,1,Club Brugge
1062468,00/01,32,4/05/2001,20:30,KV Mechelen,0,3,R Antwerp FC
1062469,00/01,32,5/05/2001,18:00,Club Brugge,0,1,RSC Anderlecht
1062470,00/01,32,5/05/2001,18:00,KSC Lokeren (- 2020),2,1,Excelsior Mouscron (- 2009)
1062471,00/01,32,5/05/2001,18:00,RAA La Louviere (- 2009),2,1,KRC Genk
1062472,00/01,32,5/05/2001,18:00,Germinal Beerschot Antwerpen,6,0,Lierse SK (- 2018)
1062473,00/01,32,5/05/2001,18:00,Sint-Truidense VV,1,0,KSK Beveren (- 2010)
1062474,00/01,32,5/05/2001,18:00,Standard Luik,1,0,KAA Gent
1062475,00/01,32,6/05/2001,15:00,KSC Eendracht Aalst,4,0,R Charleroi SC
1062476,00/01,32,6/05/2001,15:00,KVC Westerlo,1,0,KRC Harelbeke
1062449,00/01,33,12/05/2001,20:00,KSC Lokeren (- 2020),3,0,KRC Harelbeke
1062450,00/01,33,12/05/2001,20:00,Lierse SK (- 2018),0,2,Club Brugge
1062451,00/01,33,12/05/2001,20:00,Excelsior Mouscron (- 2009),1,1,Standard Luik
1062452,00/01,33,12/05/2001,20:00,KRC Genk,2,0,Germinal Beerschot Antwerpen
1062453,00/01,33,12/05/2001,20:00,R Charleroi SC,1,7,Sint-Truidense VV
1062454,00/01,33,12/05/2001,20:00,R Antwerp FC,0,0,KSC Eendracht Aalst
1062455,00/01,33,12/05/2001,20:00,KAA Gent,2,2,RAA La Louviere (- 2009)
1062456,00/01,33,12/05/2001,20:00,RSC Anderlecht,1,0,KV Mechelen
1062457,00/01,33,12/05/2001,20:00,KSK Beveren (- 2010),1,4,KVC Westerlo
1062383,00/01,34,19/05/2001,20:00,RAA La Louviere (- 2009),1,3,Excelsior Mouscron (- 2009)
1062384,00/01,34,20/05/2001,15:00,Standard Luik,0,5,KSC Lokeren (- 2020)
1062385,00/01,34,20/05/2001,15:00,KRC Harelbeke,3,2,KSK Beveren (- 2010)
1062386,00/01,34,20/05/2001,15:00,KVC Westerlo,0,1,R Charleroi SC
1062387,00/01,34,20/05/2001,15:00,Germinal Beerschot Antwerpen,1,3,KAA Gent
1062388,00/01,34,20/05/2001,15:00,Club Brugge,6,0,KRC Genk
1062389,00/01,34,20/05/2001,15:00,KSC Eendracht Aalst,1,5,RSC Anderlecht
1062390,00/01,34,20/05/2001,15:00,KV Mechelen,1,1,Lierse SK (- 2018)
1062391,00/01,34,20/05/2001,15:00,Sint-Truidense VV,1,1,R Antwerp FC
991407,01/02,1,11/08/2001,20:00,RSC Anderlecht,3,0,R Antwerp FC
991408,01/02,1,11/08/2001,20:00,Lierse SK (- 2018),1,1,KSC Lokeren (- 2020)
991409,01/02,1,11/08/2001,20:00,KRC Genk,5,1,KSK Beveren (- 2010)
991410,01/02,1,11/08/2001,20:00,KAA Gent,4,2,Sint-Truidense VV
